 +014.04 +025.71 +0.2867 +0.2732    Air
 +014.04 +025.71 +0.2874 +0.2739    Air
 +014.04 +025.71 +0.2881 +0.2746    Air
 +014.04 +025.71 +0.2884 +0.2749    Air
 +014.04 +025.71 +0.2887 +0.2752    Air
 +014.04 +025.71 +0.2892 +0.2756    Air
 +014.04 +025.71 +0.2896 +0.2760    Air
 +014.04 +025.71 +0.2901 +0.2764    Air
 +014.04 +025.71 +0.2902 +0.2766    Air
 +014.04 +025.71 +0.2906 +0.2770    Air
 +014.04 +025.71 +0.2911 +0.2774    Air
 +014.04 +025.71 +0.2914 +0.2777    Air
 +014.04 +025.71 +0.2917 +0.2780    Air
 +014.04 +025.71 +0.2919 +0.2782    Air
 +014.04 +025.71 +0.2919 +0.2782    Air
 +014.04 +025.71 +0.2921 +0.2784    Air
 +014.04 +025.71 +0.2926 +0.2788    Air
 +014.04 +025.71 +0.2934 +0.2796    Air
 +014.04 +025.71 +0.2941 +0.2803    Air
 +014.04 +025.71 +0.2946 +0.2808    Air
 +014.04 +025.71 +0.2952 +0.2814    Air
 +014.04 +025.71 +0.2959 +0.2820    Air
 +014.04 +025.71 +0.2966 +0.2827    Air
 +014.04 +025.71 +0.2978 +0.2838    Air
 +014.04 +025.71 +0.2989 +0.2849    Air
 +014.04 +025.71 +0.3005 +0.2864    Air
 +014.04 +025.71 +0.3016 +0.2875    Air
 +014.04 +025.71 +0.3032 +0.2890    Air
 +014.04 +025.71 +0.3047 +0.2904    Air
 +014.04 +025.71 +0.3059 +0.2916    Air
 +014.04 +025.71 +0.3068 +0.2924    Air
 +014.04 +025.71 +0.3075 +0.2930    Air
 +014.04 +025.71 +0.3081 +0.2936    Air
 +014.04 +025.71 +0.3083 +0.2938    Air
 +014.04 +025.71 +0.3083 +0.2938    Air
 +014.04 +025.71 +0.3082 +0.2937    Air
 +014.04 +025.71 +0.3080 +0.2935    Air
 +014.04 +025.71 +0.3077 +0.2932    Air
 +014.04 +025.71 +0.3070 +0.2926    Air
 +014.04 +025.71 +0.3063 +0.2919    Air
 +014.04 +025.71 +0.3055 +0.2912    Air
 +014.04 +025.71 +0.3049 +0.2905    Air
 +014.04 +025.71 +0.3041 +0.2898    Air
 +014.04 +025.71 +0.3030 +0.2888    Air
 +014.04 +025.71 +0.3019 +0.2877    Air
 +014.04 +025.71 +0.3009 +0.2868    Air
 +014.04 +025.71 +0.3000 +0.2859    Air
 +014.04 +025.71 +0.2992 +0.2851    Air
 +014.04 +025.71 +0.2984 +0.2844    Air
 +014.04 +025.71 +0.2977 +0.2837    Air
 +014.04 +025.71 +0.2970 +0.2831    Air
 +014.04 +025.71 +0.2962 +0.2823    Air
 +014.04 +025.71 +0.2956 +0.2817    Air
 +014.04 +025.71 +0.2950 +0.2811    Air
 +014.04 +025.71 +0.2945 +0.2807    Air
 +014.04 +025.71 +0.2942 +0.2804    Air
 +014.04 +025.71 +0.2939 +0.2802    Air
 +014.04 +025.71 +0.2936 +0.2798    Air
 +014.04 +025.71 +0.2930 +0.2793    Air
 +014.04 +025.71 +0.2923 +0.2786    Air
 +014.04 +025.71 +0.2914 +0.2777    Air
 +014.04 +025.71 +0.2906 +0.2770    Air
 +014.04 +025.71 +0.2901 +0.2765    Air
 +014.04 +025.71 +0.2897 +0.2761    Air
 +014.04 +025.71 +0.2895 +0.2759    Air
 +014.04 +025.71 +0.2893 +0.2757    Air
 +014.03 +025.71 +0.2891 +0.2754    Air
 +014.04 +025.71 +0.2882 +0.2747    Air
 +014.04 +025.71 +0.2873 +0.2738    Air
 +014.04 +025.71 +0.2869 +0.2734    Air
 +014.04 +025.71 +0.2866 +0.2731    Air
 +014.04 +025.71 +0.2863 +0.2729    Air
 +014.04 +025.71 +0.2861 +0.2727    Air
 +014.04 +025.71 +0.2860 +0.2726    Air
 +014.04 +025.71 +0.2861 +0.2727    Air
 +014.04 +025.71 +0.2863 +0.2729    Air
 +014.04 +025.71 +0.2866 +0.2731    Air
 +014.04 +025.71 +0.2866 +0.2732    Air
 +014.04 +025.71 +0.2868 +0.2733    Air
 +014.04 +025.71 +0.2867 +0.2732    Air
 +014.04 +025.71 +0.2866 +0.2731    Air
 +014.04 +025.71 +0.2862 +0.2728    Air
 +014.04 +025.71 +0.2859 +0.2725    Air
 +014.04 +025.71 +0.2855 +0.2721    Air
 +014.04 +025.71 +0.2853 +0.2719    Air
 +014.04 +025.71 +0.2852 +0.2719    Air
 +014.04 +025.71 +0.2852 +0.2718    Air
 +014.04 +025.71 +0.2853 +0.2719    Air
 +014.04 +025.71 +0.2854 +0.2720    Air
 +014.04 +025.71 +0.2858 +0.2724    Air
 +014.04 +025.71 +0.2864 +0.2730    Air
 +014.04 +025.71 +0.2868 +0.2734    Air
 +014.04 +025.71 +0.2873 +0.2738    Air
 +014.04 +025.71 +0.2879 +0.2744    Air
 +014.04 +025.71 +0.2885 +0.2750    Air
 +014.04 +025.71 +0.2889 +0.2753    Air
 +014.04 +025.71 +0.2892 +0.2756    Air
 +014.04 +025.71 +0.2894 +0.2758    Air
 +014.04 +025.71 +0.2896 +0.2761    Air
 +014.04 +025.71 +0.2899 +0.2763    Air
 +014.04 +025.71 +0.2903 +0.2767    Air
 +014.04 +025.71 +0.2906 +0.2770    Air
 +014.04 +025.71 +0.2908 +0.2771    Air
 +014.04 +025.71 +0.2909 +0.2772    Air
 +014.04 +025.71 +0.2911 +0.2775    Air
 +014.04 +025.71 +0.2913 +0.2776    Air
 +014.04 +025.71 +0.2914 +0.2777    Air
 +014.04 +025.71 +0.2914 +0.2777    Air
 +014.04 +025.71 +0.2914 +0.2778    Air
 +014.04 +025.71 +0.2914 +0.2777    Air
 +014.04 +025.71 +0.2912 +0.2776    Air
 +014.04 +025.71 +0.2913 +0.2776    Air
 +014.04 +025.71 +0.2913 +0.2777    Air
 +014.04 +025.71 +0.2913 +0.2776    Air
 +014.04 +025.71 +0.2913 +0.2777    Air
 +014.04 +025.71 +0.2914 +0.2777    Air
 +014.04 +025.71 +0.2914 +0.2777    Air
 +014.04 +025.71 +0.2914 +0.2777    Air
 +014.04 +025.71 +0.2914 +0.2777    Air
 +014.04 +025.71 +0.2914 +0.2778    Air
 +014.04 +025.71 +0.2915 +0.2778    Air
 +014.04 +025.71 +0.2915 +0.2778    Air
 +014.04 +025.71 +0.2909 +0.2772    Air
 +014.04 +025.71 +0.2909 +0.2772    Air
 +014.04 +025.71 +0.2912 +0.2776    Air
 +014.04 +025.71 +0.2920 +0.2782    Air
 +014.03 +025.71 +0.2926 +0.2788    Air
 +014.04 +025.71 +0.2930 +0.2793    Air
 +014.04 +025.71 +0.2934 +0.2796    Air
 +014.04 +025.71 +0.2937 +0.2799    Air
 +014.04 +025.71 +0.2939 +0.2801    Air
 +014.04 +025.71 +0.2941 +0.2802    Air
 +014.04 +025.71 +0.2942 +0.2804    Air
 +014.04 +025.71 +0.2943 +0.2804    Air
 +014.04 +025.71 +0.2944 +0.2805    Air
 +014.04 +025.71 +0.2946 +0.2808    Air
 +014.04 +025.71 +0.2951 +0.2813    Air
 +014.04 +025.71 +0.2959 +0.2820    Air
 +014.04 +025.71 +0.2975 +0.2836    Air
 +014.04 +025.71 +0.2993 +0.2852    Air
 +014.04 +025.71 +0.3013 +0.2872    Air
 +014.04 +025.71 +0.3030 +0.2888    Air
 +014.04 +025.71 +0.3045 +0.2902    Air
 +014.04 +025.71 +0.3055 +0.2912    Air
 +014.04 +025.71 +0.3067 +0.2923    Air
 +014.04 +025.71 +0.3075 +0.2930    Air
 +014.04 +025.71 +0.3081 +0.2936    Air
 +014.04 +025.71 +0.3084 +0.2939    Air
 +014.04 +025.71 +0.3086 +0.2941    Air
 +014.04 +025.71 +0.3086 +0.2941    Air
 +014.04 +025.71 +0.3084 +0.2939    Air
 +014.04 +025.71 +0.3079 +0.2935    Air
 +014.04 +025.71 +0.3075 +0.2930    Air
 +014.04 +025.71 +0.3070 +0.2926    Air
 +014.04 +025.71 +0.3063 +0.2919    Air
 +014.04 +025.71 +0.3053 +0.2910    Air
 +014.04 +025.71 +0.3043 +0.2900    Air
 +014.04 +025.71 +0.3034 +0.2891    Air
 +014.04 +025.71 +0.3024 +0.2882    Air
 +014.04 +025.71 +0.3016 +0.2875    Air
 +014.04 +025.71 +0.3005 +0.2864    Air
 +014.04 +025.71 +0.2995 +0.2855    Air
 +014.04 +025.71 +0.2987 +0.2847    Air
 +014.04 +025.71 +0.2980 +0.2840    Air
 +014.04 +025.71 +0.2973 +0.2834    Air
 +014.04 +025.71 +0.2966 +0.2826    Air
 +014.04 +025.71 +0.2959 +0.2820    Air
 +014.04 +025.71 +0.2954 +0.2815    Air
 +014.04 +025.71 +0.2949 +0.2810    Air
 +014.04 +025.71 +0.2941 +0.2803    Air
 +014.04 +025.71 +0.2933 +0.2795    Air
 +014.04 +025.71 +0.2923 +0.2786    Air
 +014.04 +025.71 +0.2916 +0.2779    Air
 +014.04 +025.71 +0.2910 +0.2773    Air
 +014.04 +025.71 +0.2908 +0.2771    Air
 +014.04 +025.71 +0.2905 +0.2769    Air
 +014.04 +025.71 +0.2904 +0.2767    Air
 +014.04 +025.71 +0.2900 +0.2764    Air
 +014.04 +025.71 +0.2893 +0.2757    Air
 +014.04 +025.71 +0.2884 +0.2748    Air
 +014.04 +025.71 +0.2876 +0.2741    Air
 +014.04 +025.71 +0.2872 +0.2737    Air
 +014.04 +025.71 +0.2868 +0.2734    Air
 +014.04 +025.71 +0.2868 +0.2733    Air
 +014.04 +025.71 +0.2865 +0.2730    Air
 +014.04 +025.71 +0.2864 +0.2730    Air
 +014.04 +025.71 +0.2866 +0.2731    Air
 +014.04 +025.71 +0.2867 +0.2732    Air
 +014.04 +025.71 +0.2868 +0.2733    Air
 +014.04 +025.71 +0.2869 +0.2734    Air
 +014.04 +025.71 +0.2870 +0.2735    Air
 +014.04 +025.71 +0.2869 +0.2734    Air
 +014.04 +025.71 +0.2868 +0.2733    Air
 +014.04 +025.71 +0.2866 +0.2731    Air
 +014.04 +025.71 +0.2862 +0.2728    Air
 +014.04 +025.71 +0.2860 +0.2726    Air
 +014.04 +025.71 +0.2857 +0.2723    Air
 +014.04 +025.71 +0.2856 +0.2722    Air
 +014.04 +025.71 +0.2857 +0.2723    Air
 +014.04 +025.71 +0.2856 +0.2722    Air
 +014.04 +025.71 +0.2858 +0.2724    Air
 +014.04 +025.71 +0.2863 +0.2729    Air
 +014.04 +025.71 +0.2869 +0.2734    Air
 +014.04 +025.71 +0.2874 +0.2739    Air
 +014.04 +025.71 +0.2877 +0.2742    Air
 +014.04 +025.71 +0.2880 +0.2745    Air
 +014.04 +025.71 +0.2882 +0.2747    Air
 +014.04 +025.71 +0.2886 +0.2750    Air
 +014.04 +025.71 +0.2889 +0.2754    Air
 +014.04 +025.71 +0.2894 +0.2758    Air
 +014.04 +025.71 +0.2897 +0.2761    Air
 +014.04 +025.71 +0.2899 +0.2763    Air
 +014.04 +025.71 +0.2900 +0.2764    Air
 +014.04 +025.71 +0.2902 +0.2765    Air
 +014.04 +025.71 +0.2902 +0.2766    Air
 +014.04 +025.71 +0.2904 +0.2768    Air
 +014.04 +025.71 +0.2909 +0.2773    Air
 +014.04 +025.71 +0.2916 +0.2779    Air
 +014.04 +025.71 +0.2922 +0.2785    Air
 +014.04 +025.71 +0.2931 +0.2794    Air
 +014.04 +025.71 +0.2940 +0.2802    Air
 +014.04 +025.71 +0.2949 +0.2811    Air
 +014.04 +025.71 +0.2957 +0.2818    Air
 +014.04 +025.71 +0.2971 +0.2832    Air
 +014.04 +025.71 +0.2985 +0.2845    Air
 +014.04 +025.71 +0.3002 +0.2861    Air
 +014.04 +025.71 +0.3020 +0.2878    Air
 +014.04 +025.71 +0.3036 +0.2893    Air
 +014.04 +025.71 +0.3047 +0.2904    Air
 +014.04 +025.71 +0.3059 +0.2915    Air
 +014.03 +025.71 +0.3070 +0.2926    Air
 +014.04 +025.71 +0.3077 +0.2933    Air
 +014.04 +025.71 +0.3083 +0.2938    Air
 +014.04 +025.71 +0.3086 +0.2941    Air
 +014.04 +025.71 +0.3089 +0.2944    Air
 +014.04 +025.71 +0.3089 +0.2944    Air
 +014.04 +025.71 +0.3086 +0.2941    Air
 +014.04 +025.71 +0.3083 +0.2938    Air
 +014.04 +025.71 +0.3078 +0.2934    Air
 +014.04 +025.71 +0.3074 +0.2930    Air
 +014.04 +025.71 +0.3066 +0.2922    Air
 +014.04 +025.71 +0.3057 +0.2913    Air
 +014.04 +025.71 +0.3047 +0.2904    Air
 +014.04 +025.71 +0.3039 +0.2896    Air
 +014.04 +025.71 +0.3032 +0.2889    Air
 +014.04 +025.71 +0.3025 +0.2882    Air
 +014.04 +025.71 +0.3017 +0.2875    Air
 +014.04 +025.71 +0.3007 +0.2866    Air
 +014.04 +025.71 +0.3000 +0.2859    Air
 +014.04 +025.71 +0.2991 +0.2851    Air
 +014.04 +025.71 +0.2984 +0.2843    Air
 +014.04 +025.71 +0.2976 +0.2836    Air
 +014.04 +025.71 +0.2970 +0.2830    Air
 +014.04 +025.71 +0.2962 +0.2823    Air
 +014.04 +025.71 +0.2957 +0.2818    Air
 +014.04 +025.71 +0.2952 +0.2813    Air
 +014.04 +025.71 +0.2949 +0.2810    Air
 +014.04 +025.71 +0.2945 +0.2807    Air
 +014.04 +025.71 +0.2943 +0.2805    Air
 +014.04 +025.71 +0.2939 +0.2801    Air
 +014.04 +025.71 +0.2934 +0.2796    Air
 +014.04 +025.71 +0.2925 +0.2788    Air
 +014.04 +025.71 +0.2917 +0.2780    Air
 +014.04 +025.71 +0.2910 +0.2773    Air
 +014.04 +025.71 +0.2905 +0.2768    Air
 +014.04 +025.71 +0.2902 +0.2766    Air
 +014.04 +025.71 +0.2900 +0.2763    Air
 +014.04 +025.71 +0.2899 +0.2763    Air
 +014.04 +025.71 +0.2896 +0.2760    Air
 +014.04 +025.71 +0.2886 +0.2750    Air
 +014.04 +025.71 +0.2879 +0.2743    Air
 +014.04 +025.71 +0.2871 +0.2738    Air
 +014.04 +025.71 +0.2868 +0.2733    Air
 +014.04 +025.71 +0.2865 +0.2730    Air
 +014.04 +025.71 +0.2863 +0.2729    Air
 +014.04 +025.71 +0.2862 +0.2728    Air
 +014.04 +025.71 +0.2864 +0.2730    Air
 +014.04 +025.71 +0.2866 +0.2731    Air
 +014.04 +025.71 +0.2870 +0.2735    Air
 +014.04 +025.71 +0.2872 +0.2737    Air
 +014.04 +025.71 +0.2874 +0.2739    Air
 +014.04 +025.71 +0.2874 +0.2739    Air
 +014.04 +025.71 +0.2874 +0.2739    Air
 +014.04 +025.71 +0.2872 +0.2737    Air
 +014.04 +025.71 +0.2870 +0.2735    Air
 +014.04 +025.71 +0.2866 +0.2732    Air
 +014.04 +025.71 +0.2861 +0.2727    Air
 +014.04 +025.71 +0.2859 +0.2724    Air
 +014.04 +025.71 +0.2857 +0.2723    Air
 +014.04 +025.71 +0.2854 +0.2720    Air
 +014.04 +025.71 +0.2854 +0.2719    Air
 +014.04 +025.71 +0.2852 +0.2718    Air
 +014.04 +025.71 +0.2856 +0.2721    Air
 +014.04 +025.71 +0.2859 +0.2725    Air
 +014.04 +025.71 +0.2864 +0.2729    Air
 +014.04 +025.71 +0.2869 +0.2734    Air
 +014.04 +025.71 +0.2873 +0.2738    Air
 +014.04 +025.71 +0.2878 +0.2743    Air
 +014.04 +025.71 +0.2883 +0.2747    Air
 +014.04 +025.71 +0.2887 +0.2751    Air
 +014.04 +025.71 +0.2890 +0.2754    Air
 +014.04 +025.71 +0.2896 +0.2760    Air
 +014.04 +025.71 +0.2899 +0.2763    Air
 +014.04 +025.71 +0.2904 +0.2767    Air
 +014.04 +025.71 +0.2906 +0.2770    Air
 +014.04 +025.71 +0.2909 +0.2772    Air
 +014.04 +025.71 +0.2911 +0.2774    Air
 +014.04 +025.71 +0.2912 +0.2775    Air
 +014.04 +025.71 +0.2914 +0.2777    Air
 +014.04 +025.71 +0.2915 +0.2778    Air
 +014.04 +025.71 +0.2916 +0.2779    Air
 +014.04 +025.71 +0.2917 +0.2780    Air
 +014.04 +025.71 +0.2918 +0.2780    Air
 +014.04 +025.71 +0.2918 +0.2781    Air
 +014.04 +025.71 +0.2919 +0.2782    Air
 +014.04 +025.71 +0.2919 +0.2782    Air
 +014.04 +025.71 +0.2919 +0.2782    Air
 +014.04 +025.71 +0.2921 +0.2783    Air
 +014.04 +025.71 +0.2921 +0.2784    Air
 +014.04 +025.71 +0.2921 +0.2784    Air
 +014.04 +025.71 +0.2922 +0.2784    Air
 +014.04 +025.71 +0.2922 +0.2785    Air
 +014.04 +025.71 +0.2922 +0.2784    Air
 +014.03 +025.71 +0.2923 +0.2785    Air
 +014.04 +025.71 +0.2923 +0.2786    Air
 +014.04 +025.71 +0.2923 +0.2786    Air
 +014.04 +025.71 +0.2923 +0.2786    Air
 +014.04 +025.71 +0.2924 +0.2786    Air
 +014.04 +025.71 +0.2924 +0.2786    Air
 +014.04 +025.71 +0.2924 +0.2786    Air
 +014.04 +025.71 +0.2924 +0.2787    Air
 +014.04 +025.71 +0.2924 +0.2787    Air
 +014.04 +025.71 +0.2924 +0.2787    Air
 +014.04 +025.71 +0.2925 +0.2787    Air
 +014.04 +025.71 +0.2925 +0.2787    Air
 +014.04 +025.71 +0.2925 +0.2788    Air
 +014.04 +025.71 +0.2923 +0.2785    Air
 +014.04 +025.71 +0.2919 +0.2782    Air
 +014.04 +025.71 +0.2921 +0.2784    Air
 +014.04 +025.71 +0.2928 +0.2790    Air
 +014.04 +025.71 +0.2934 +0.2796    Air
 +014.04 +025.71 +0.2939 +0.2801    Air
 +014.04 +025.71 +0.2943 +0.2805    Air
 +014.04 +025.71 +0.2946 +0.2807    Air
 +014.04 +025.71 +0.2948 +0.2810    Air
 +014.04 +025.71 +0.2953 +0.2814    Air
 +014.04 +025.71 +0.2959 +0.2820    Air
 +014.04 +025.71 +0.2968 +0.2829    Air
 +014.04 +025.71 +0.2984 +0.2844    Air
 +014.04 +025.71 +0.3002 +0.2861    Air
 +014.04 +025.71 +0.3021 +0.2879    Air
 +014.04 +025.71 +0.3038 +0.2895    Air
 +014.04 +025.71 +0.3050 +0.2907    Air
 +014.04 +025.71 +0.3063 +0.2919    Air
 +014.04 +025.71 +0.3074 +0.2930    Air
 +014.04 +025.71 +0.3082 +0.2937    Air
 +014.04 +025.71 +0.3088 +0.2942    Air
 +014.04 +025.71 +0.3091 +0.2945    Air
 +014.04 +025.71 +0.3093 +0.2948    Air
 +014.04 +025.71 +0.3093 +0.2948    Air
 +014.04 +025.71 +0.3090 +0.2945    Air
 +014.04 +025.71 +0.3085 +0.2940    Air
 +014.04 +025.71 +0.3081 +0.2936    Air
 +014.04 +025.71 +0.3076 +0.2932    Air
 +014.04 +025.71 +0.3068 +0.2924    Air
 +014.04 +025.71 +0.3058 +0.2914    Air
 +014.04 +025.71 +0.3049 +0.2906    Air
 +014.04 +025.71 +0.3041 +0.2898    Air
 +014.04 +025.71 +0.3034 +0.2891    Air
 +014.04 +025.71 +0.3025 +0.2883    Air
 +014.04 +025.71 +0.3015 +0.2873    Air
 +014.04 +025.71 +0.3007 +0.2865    Air
 +014.04 +025.71 +0.2998 +0.2857    Air
 +014.04 +025.71 +0.2992 +0.2852    Air
 +014.04 +025.71 +0.2984 +0.2844    Air
 +014.04 +025.71 +0.2977 +0.2837    Air
 +014.04 +025.71 +0.2971 +0.2831    Air
 +014.04 +025.71 +0.2963 +0.2823    Air
 +014.04 +025.71 +0.2955 +0.2816    Air
 +014.04 +025.71 +0.2946 +0.2807    Air
 +014.04 +025.71 +0.2939 +0.2800    Air
 +014.04 +025.71 +0.2933 +0.2795    Air
 +014.04 +025.71 +0.2929 +0.2791    Air
 +014.04 +025.71 +0.2925 +0.2788    Air
 +014.04 +025.71 +0.2923 +0.2785    Air
 +014.04 +025.71 +0.2921 +0.2783    Air
 +014.04 +025.71 +0.2919 +0.2782    Air
 +014.04 +025.71 +0.2917 +0.2780    Air
 +014.04 +025.71 +0.2916 +0.2779    Air
 +014.04 +025.71 +0.2916 +0.2779    Air
 +014.04 +025.71 +0.2916 +0.2779    Air
 +014.04 +025.71 +0.2918 +0.2781    Air
 +014.04 +025.71 +0.2916 +0.2779    Air
 +014.04 +025.71 +0.2914 +0.2777    Air
 +014.04 +025.71 +0.2915 +0.2778    Air
 +014.04 +025.71 +0.2916 +0.2779    Air
 +014.04 +025.71 +0.2918 +0.2781    Air
 +014.04 +025.71 +0.2918 +0.2780    Air
 +014.04 +025.71 +0.2920 +0.2783    Air
 +014.04 +025.71 +0.2921 +0.2784    Air
 +014.04 +025.71 +0.2921 +0.2784    Air
 +014.04 +025.71 +0.2923 +0.2785    Air
 +014.04 +025.71 +0.2923 +0.2785    Air
 +014.04 +025.71 +0.2924 +0.2787    Air
 +014.04 +025.71 +0.2921 +0.2784    Air
 +014.04 +025.71 +0.2916 +0.2779    Air
 +014.04 +025.71 +0.2907 +0.2770    Air
 +014.04 +025.71 +0.2900 +0.2764    Air
 +014.04 +025.71 +0.2895 +0.2759    Air
 +014.04 +025.71 +0.2892 +0.2756    Air
 +014.04 +025.71 +0.2891 +0.2755    Air
 +014.04 +025.71 +0.2889 +0.2753    Air
 +014.04 +025.71 +0.2885 +0.2749    Air
 +014.04 +025.71 +0.2880 +0.2745    Air
 +014.04 +025.71 +0.2876 +0.2741    Air
 +014.04 +025.72 +0.2868 +0.2733    Air
 +014.04 +025.72 +0.2862 +0.2728    Air
 +014.04 +025.72 +0.2859 +0.2725    Air
 +014.04 +025.72 +0.2855 +0.2721    Air
 +014.04 +025.72 +0.2855 +0.2720    Air
 +014.04 +025.72 +0.2853 +0.2719    Air
 +014.04 +025.72 +0.2852 +0.2718    Air
 +014.04 +025.72 +0.2854 +0.2719    Air
 +014.04 +025.72 +0.2855 +0.2721    Air
 +014.04 +025.72 +0.2858 +0.2723    Air
 +014.04 +025.72 +0.2861 +0.2727    Air
 +014.04 +025.72 +0.2866 +0.2731    Air
 +014.04 +025.72 +0.2868 +0.2733    Air
 +014.04 +025.72 +0.2868 +0.2734    Air
 +014.04 +025.72 +0.2871 +0.2736    Air
 +014.04 +025.72 +0.2871 +0.2736    Air
 +014.04 +025.72 +0.2869 +0.2734    Air
 +014.04 +025.72 +0.2865 +0.2730    Air
 +014.04 +025.72 +0.2863 +0.2728    Air
 +014.04 +025.72 +0.2859 +0.2725    Air
 +014.04 +025.72 +0.2855 +0.2721    Air
 +014.04 +025.72 +0.2853 +0.2719    Air
 +014.04 +025.72 +0.2852 +0.2718    Air
 +014.04 +025.72 +0.2852 +0.2718    Air
 +014.04 +025.72 +0.2856 +0.2721    Air
 +014.04 +025.72 +0.2861 +0.2727    Air
 +014.04 +025.72 +0.2864 +0.2729    Air
 +014.04 +025.72 +0.2868 +0.2734    Air
 +014.04 +025.72 +0.2874 +0.2739    Air
 +014.04 +025.72 +0.2877 +0.2742    Air
 +014.04 +025.72 +0.2883 +0.2747    Air
 +014.04 +025.72 +0.2886 +0.2750    Air
 +014.04 +025.72 +0.2890 +0.2754    Air
 +014.04 +025.72 +0.2891 +0.2755    Air
 +014.04 +025.72 +0.2895 +0.2759    Air
 +014.04 +025.72 +0.2898 +0.2761    Air
 +014.04 +025.72 +0.2907 +0.2770    Air
 +014.04 +025.72 +0.2915 +0.2778    Air
 +014.04 +025.72 +0.2922 +0.2784    Air
 +014.04 +025.72 +0.2926 +0.2789    Air
 +014.04 +025.72 +0.2930 +0.2793    Air
 +014.04 +025.72 +0.2934 +0.2796    Air
 +014.04 +025.72 +0.2941 +0.2802    Air
 +014.04 +025.72 +0.2948 +0.2810    Air
 +014.04 +025.72 +0.2962 +0.2823    Air
 +014.04 +025.72 +0.2979 +0.2838    Air
 +014.04 +025.72 +0.2997 +0.2856    Air
 +014.04 +025.72 +0.3014 +0.2872    Air
 +014.04 +025.72 +0.3030 +0.2887    Air
 +014.04 +025.72 +0.3044 +0.2901    Air
 +014.04 +025.72 +0.3055 +0.2912    Air
 +014.04 +025.72 +0.3064 +0.2920    Air
 +014.04 +025.72 +0.3072 +0.2928    Air
 +014.04 +025.72 +0.3080 +0.2935    Air
 +014.04 +025.72 +0.3082 +0.2937    Air
 +014.04 +025.72 +0.3081 +0.2936    Air
 +014.04 +025.72 +0.3079 +0.2934    Air
 +014.04 +025.72 +0.3075 +0.2930    Air
 +014.04 +025.72 +0.3069 +0.2925    Air
 +014.04 +025.72 +0.3060 +0.2916    Air
 +014.04 +025.72 +0.3052 +0.2908    Air
 +014.04 +025.72 +0.3044 +0.2901    Air
 +014.04 +025.72 +0.3037 +0.2895    Air
 +014.04 +025.72 +0.3030 +0.2887    Air
 +014.04 +025.72 +0.3021 +0.2879    Air
 +014.04 +025.72 +0.3013 +0.2871    Air
 +014.04 +025.72 +0.3005 +0.2864    Air
 +014.04 +025.72 +0.2997 +0.2856    Air
 +014.04 +025.72 +0.2989 +0.2849    Air
 +014.04 +025.72 +0.2981 +0.2841    Air
 +014.04 +025.72 +0.2972 +0.2833    Air
 +014.04 +025.72 +0.2964 +0.2825    Air
 +014.04 +025.72 +0.2957 +0.2818    Air
 +014.04 +025.72 +0.2948 +0.2810    Air
 +014.04 +025.72 +0.2942 +0.2804    Air
 +014.04 +025.72 +0.2937 +0.2799    Air
 +014.04 +025.72 +0.2933 +0.2795    Air
 +014.04 +025.72 +0.2930 +0.2793    Air
 +014.04 +025.72 +0.2928 +0.2790    Air
 +014.04 +025.72 +0.2926 +0.2789    Air
 +014.04 +025.72 +0.2925 +0.2787    Air
 +014.04 +025.72 +0.2924 +0.2786    Air
 +014.04 +025.72 +0.2923 +0.2785    Air
 +014.04 +025.72 +0.2922 +0.2784    Air
 +014.04 +025.72 +0.2921 +0.2784    Air
 +014.04 +025.72 +0.2921 +0.2783    Air
 +014.04 +025.72 +0.2920 +0.2783    Air
 +014.04 +025.72 +0.2920 +0.2782    Air
 +014.04 +025.72 +0.2921 +0.2783    Air
 +014.04 +025.72 +0.2922 +0.2785    Air
 +014.04 +025.72 +0.2925 +0.2787    Air
 +014.04 +025.72 +0.2924 +0.2786    Air
 +014.04 +025.72 +0.2922 +0.2785    Air
 +014.04 +025.72 +0.2921 +0.2784    Air
 +014.04 +025.72 +0.2920 +0.2783    Air
 +014.04 +025.72 +0.2919 +0.2782    Air
 +014.04 +025.72 +0.2914 +0.2777    Air
 +014.04 +025.72 +0.2906 +0.2770    Air
 +014.04 +025.72 +0.2900 +0.2764    Air
 +014.04 +025.72 +0.2896 +0.2760    Air
 +014.04 +025.72 +0.2893 +0.2757    Air
 +014.04 +025.72 +0.2890 +0.2754    Air
 +014.04 +025.72 +0.2889 +0.2753    Air
 +014.04 +025.72 +0.2888 +0.2752    Air
 +014.04 +025.72 +0.2887 +0.2751    Air
 +014.04 +025.72 +0.2886 +0.2751    Air
 +014.04 +025.72 +0.2887 +0.2752    Air
 +014.04 +025.72 +0.2887 +0.2751    Air
 +014.04 +025.72 +0.2885 +0.2750    Air
 +014.04 +025.72 +0.2884 +0.2748    Air
 +014.04 +025.72 +0.2881 +0.2746    Air
 +014.04 +025.72 +0.2876 +0.2741    Air
 +014.04 +025.72 +0.2872 +0.2737    Air
 +014.04 +025.72 +0.2867 +0.2732    Air
 +014.04 +025.72 +0.2864 +0.2729    Air
 +014.04 +025.72 +0.2862 +0.2728    Air
 +014.04 +025.72 +0.2862 +0.2727    Air
 +014.04 +025.72 +0.2860 +0.2725    Air
 +014.04 +025.72 +0.2862 +0.2727    Air
 +014.04 +025.72 +0.2863 +0.2729    Air
 +014.04 +025.72 +0.2866 +0.2731    Air
 +014.04 +025.72 +0.2869 +0.2735    Air
 +014.04 +025.72 +0.2875 +0.2740    Air
